  -2.0880644e+00  -1.7414489e+00  -1.6761642e+00  -1.5764545e+00  -1.3356814e+00  -1.0894744e+00  -7.7572524e-01  -4.9200671e-01  -1.4939753e-01   2.0325241e-01   4.4884479e-01   7.3472668e-01   1.0640304e+00   1.1048524e+00   1.4496929e+00   1.6895190e+00   1.7276188e+00   1.8405592e+00   1.9435072e+00   2.3733637e+00   2.5122002e+00   2.4911468e+00   2.4911468e+00   2.7788289e+00   2.8069997e+00   2.9611504e+00   2.6734683e+00   3.4719760e+00   3.4719760e+00   3.8774411e+00   3.7232905e+00   4.0597627e+00   3.7232905e+00   4.5705883e+00   4.1651232e+00   4.5705883e+00   4.4164376e+00   5.6692006e+00   5.6692006e+00   6.1616771e+00
  -1.3679861e+00  -1.3585787e+00  -1.3041963e+00  -1.2509050e+00  -1.2281929e+00  -1.1053721e+00  -1.0881797e+00  -9.8565944e-01  -8.6936204e-01  -7.5170746e-01  -6.0370355e-01  -3.9585794e-01  -2.1945940e-01  -3.3983267e-02   2.4897066e-01   5.9492164e-01   7.2781832e-01   9.8714153e-01   1.5802052e+00   1.7915143e+00   2.2498219e+00   3.1206503e+00   3.1778087e+00   3.5261154e+00   4.2192626e+00   5.3178749e+00   4.6247277e+00   1.9826533e+01   6.0110220e+00   6.0110220e+00   5.3178749e+00   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01   1.9826533e+01
  -1.7164841e+00  -1.5463532e+00  -1.6095927e+00  -1.5669119e+00  -1.4383516e+00  -1.1512203e+00  -9.3848495e-01  -7.7932630e-01  -3.7545736e-01  -5.7003626e-02   1.5469254e-01   4.1300000e-01   6.2307147e-01   7.9248962e-01   9.7789285e-01   7.9248962e-01   1.0750566e+00   1.2292073e+00   2.0224379e+00   1.5656795e+00   1.5011410e+00   2.0765051e+00   1.7888231e+00   2.1942882e+00   2.6642918e+00   3.1751174e+00   2.4019275e+00   3.1751174e+00   3.5805825e+00   3.5805825e+00   3.1751174e+00   4.9668769e+00   1.8782387e+01   4.9668769e+00   1.8782387e+01   3.5805825e+00   1.8782387e+01   1.8782387e+01   1.8782387e+01   7.1641015e+00
  -1.9190230e+00  -1.6876200e+00  -1.6374352e+00  -1.5625021e+00  -1.3466509e+00  -1.0934226e+00  -8.5539041e-01  -6.0452231e-01  -2.1992234e-01   2.7569747e-04   3.3821960e-01   5.8219724e-01   6.2247114e-01   1.0952183e+00   9.8110495e-01   1.3865701e+00   1.4471947e+00   1.6548340e+00   1.9684916e+00   1.9951599e+00   1.7142575e+00   1.6742521e+00   2.0507297e+00   2.3102409e+00   2.8334890e+00   2.7157060e+00   2.8334890e+00   2.7157060e+00   2.5150353e+00   2.9670204e+00   3.1211711e+00   3.6601676e+00   3.2081825e+00   3.8143183e+00   4.5074655e+00   5.6060778e+00   5.6060778e+00   4.5074655e+00   1.9421588e+01   1.9421588e+01
  -1.5872185e+00  -1.4190908e+00  -1.5221990e+00  -1.4945278e+00  -1.4268188e+00  -1.2927374e+00  -1.2005912e+00  -9.5819990e-01  -8.2414122e-01  -5.1896047e-01  -1.3239952e-01   1.1131943e-01   4.8503584e-01   9.2224964e-01   1.2207426e+00   1.5230235e+00   1.7912875e+00   2.4103267e+00   2.9093179e+00   2.6514888e+00   3.4399461e+00   3.6630897e+00   3.3446359e+00   3.5453066e+00   3.1775819e+00   4.1330933e+00   3.6630897e+00   4.3562368e+00   4.1330933e+00   3.9507717e+00   4.3562368e+00   5.0493840e+00   5.7425312e+00   5.0493840e+00   1.9558042e+01   4.6439189e+00   1.9558042e+01   1.9558042e+01   5.7425312e+00   7.9397558e+00
  -1.8368696e+00  -1.6321428e+00  -1.5868820e+00  -1.5115616e+00  -1.4029362e+00  -1.2964914e+00  -1.0887047e+00  -9.1030322e-01  -5.4080326e-01  -1.2372203e-01   1.1500625e-01   4.2921508e-01   8.7304106e-01   1.1625871e+00   1.7563618e+00   1.8263204e+00   2.3227572e+00   2.5050788e+00   3.0646946e+00   3.6625316e+00   3.0159044e+00   3.1159879e+00   3.2272135e+00   3.5755202e+00   4.1145167e+00   3.8632023e+00   4.2686674e+00   4.2686674e+00   5.3672797e+00   4.1145167e+00   4.4509890e+00   4.4509890e+00   4.6741325e+00   5.3672797e+00   6.0604269e+00   5.3672797e+00   5.3672797e+00   6.0604269e+00   1.9875937e+01   7.1590392e+00
  -1.6778804e+00  -1.5834850e+00  -1.5877112e+00  -1.5307698e+00  -1.4745301e+00  -1.3217558e+00  -1.0714234e+00  -8.7379092e-01  -6.6507455e-01  -2.5429028e-01   4.6814813e-02   3.5819900e-01   7.7853427e-01   1.0927834e+00   1.4829810e+00   1.5414772e+00   2.0284922e+00   2.2226482e+00   2.5591204e+00   2.8692754e+00   3.2522676e+00   3.2522676e+00   3.5624225e+00   4.0144077e+00   3.3212605e+00   4.0144077e+00   3.6577327e+00   3.7630932e+00   4.3508799e+00   3.4754112e+00   4.0144077e+00   5.2671706e+00   4.3508799e+00   5.9603178e+00   4.8617055e+00   5.2671706e+00   5.9603178e+00   5.9603178e+00   1.9775828e+01   7.0589301e+00
  -1.4970708e+00  -1.4630152e+00  -1.5968353e+00  -1.4993004e+00  -1.3812389e+00  -1.1913702e+00  -1.0412518e+00  -8.3035683e-01  -5.3394107e-01  -3.3391994e-01  -1.1966534e-01  -1.1966534e-01   4.3333521e-01   9.7013632e-01   9.7013632e-01   8.2353285e-01   1.3888467e+00   1.3118856e+00   1.4296687e+00   1.5632000e+00   1.8351338e+00   1.7745091e+00   1.8351338e+00   2.2098272e+00   2.3051374e+00   2.6618123e+00   1.9686652e+00   2.9982846e+00   3.5091102e+00   2.5282809e+00   3.9145753e+00   3.5091102e+00   3.9145753e+00   1.8423233e+01   2.9982846e+00   3.9145753e+00   4.6077225e+00   4.6077225e+00   1.8423233e+01   6.1117999e+00
  -1.4605231e+00  -1.4530604e+00  -1.4614520e+00  -1.5032763e+00  -1.3578438e+00  -1.2617094e+00  -1.0780264e+00  -1.0447823e+00  -7.3526738e-01  -3.4030356e-01  -1.4594403e-01   1.0438226e-01   4.7705755e-01   8.2913478e-01   8.9550985e-01   1.1384560e+00   1.2578028e+00   1.5314986e+00   1.5131495e+00   1.4600397e+00   1.7362930e+00   1.9095647e+00   2.0547468e+00   2.2246458e+00   2.3849884e+00   2.1882782e+00   2.6301109e+00   3.2178976e+00   3.1225874e+00   2.6301109e+00   3.7287232e+00   4.4218704e+00   3.7287232e+00   4.1341883e+00   3.7287232e+00   3.9110447e+00   5.5204827e+00   1.9335993e+01   1.9335993e+01   7.0245601e+00
  -2.2679741e+00  -1.8397407e+00  -1.7312398e+00  -1.5108942e+00  -1.2938160e+00  -1.0020195e+00  -6.8749356e-01  -3.1335997e-01   6.0519701e-02   3.7680658e-01   7.1745419e-01   9.3122755e-01   1.3736362e+00   1.5399574e+00   1.7631009e+00   2.1508665e+00   2.0995732e+00   2.5563316e+00   2.6974102e+00   2.8266219e+00   2.9358212e+00   3.1028753e+00   2.6385697e+00   2.9750419e+00   3.1028753e+00   3.1493953e+00   3.1028753e+00   3.6289684e+00   4.1144762e+00   3.9966932e+00   3.5548604e+00   3.7960225e+00   4.1144762e+00   4.5844798e+00   4.1144762e+00   4.2480076e+00   4.8076234e+00   4.4021583e+00   6.1939177e+00   5.8261930e+00
